site_id,site_name,commissioned_date,province,district,latitude,longitude,array_size_kwp,panel_type,notes,created_at,updated_at
SR094,SR0094P,22.04.23,Svay Rieng,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
SR095,SR0095P,17.10.22,Svay Rieng,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.9 kW,31.10.25 03:26,31.10.25 03:26
SR096,SR0096R1,22.04.23,Svay Rieng,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
SR097,SR0097P,01.06.22,Svay Rieng,,,,3.9,650W MH-650W,PO: PON2022300393 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
ST002,ST0002,13.10.22,Stung Treng,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
ST012,ST0012RD,03.10.23,Stung Treng,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.8 kW,31.10.25 03:26,31.10.25 03:26
ST013,ST0013P,23.04.23,Stung Treng,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 1.7 kW,31.10.25 03:26,31.10.25 03:26
ST014,ST0014P,21.08.24,Stung Treng,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.3 kW,31.10.25 03:26,31.10.25 03:26
ST017,ST0017RD,04.10.23,Stung Treng,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
ST018,ST0018R7,,Stung Treng,,,,0,Unknown,Project: Pilot site but not Eltek | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
ST019,ST0019R7,14.10.22,Stung Treng,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.2 kW,31.10.25 03:26,31.10.25 03:26
ST020,ST0020R7,14.10.22,Stung Treng,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
ST027,ST0027P,02.10.23,Stung Treng,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 2.0 kW,31.10.25 03:26,31.10.25 03:26
ST028,ST0028RD,21.08.24,Stung Treng,,,,4.2,700W NB-700W,PO: PON2024300652 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 1.6 kW,31.10.25 03:26,31.10.25 03:26
ST029,ST0029R7,04.10.23,Stung Treng,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 2.1 kW,31.10.25 03:26,31.10.25 03:26
ST030,ST0030P,12.09.21,Stung Treng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 1.5 kW,31.10.25 03:26,31.10.25 03:26
ST031,ST0031RD,19.08.24,Stung Treng,,,,4.2,700W NB-700W,PO: PON2024300652 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.2 kW,31.10.25 03:26,31.10.25 03:26
ST032,ST0032RD,18.08.24,Stung Treng,,,,8.4,700W NB-700W,PO: PON2024300652 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
ST033,ST0033RD,17.08.24,Stung Treng,,,,4.2,700W NB-700W,PO: PON2024300652 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.0 kW,31.10.25 03:26,31.10.25 03:26
ST034,ST0034P,20.08.24,Stung Treng,,,,8.4,700W NB-700W,PO: PON2024300652 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.5 kW,31.10.25 03:26,31.10.25 03:26
ST035,ST0035P,01.10.23,Stung Treng,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
ST036,ST0036P,02.10.23,Stung Treng,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 2.0 kW,31.10.25 03:26,31.10.25 03:26
ST037,ST0037P,01.10.23,Stung Treng,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 2.1 kW,31.10.25 03:26,31.10.25 03:26
ST038,ST0038P,08.12.23,Stung Treng,,,,6.48,540W 52240289,PO: PON2023301573 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
ST039,ST0039P,11.10.23,Stung Treng,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 1.8 kW,31.10.25 03:26,31.10.25 03:26
ST041,ST0041RD,22.04.23,Stung Treng,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.1 kW,31.10.25 03:26,31.10.25 03:26
ST042,ST0042RD,31.08.21,Stung Treng,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 1.6 kW,31.10.25 03:26,31.10.25 03:26
ST044,ST0044P,04.10.23,Stung Treng,,,,6.7,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.8 kW,31.10.25 03:26,31.10.25 03:26
SV016,SV0016,08.09.24,Sihanoukville,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.7 kW,31.10.25 03:26,31.10.25 03:26
SV025,SV0025,08.09.24,Sihanoukville,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.4 kW,31.10.25 03:26,31.10.25 03:26
SV030,SV0030R4,08.05.23,Sihanoukville,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.2 kW,31.10.25 03:26,31.10.25 03:26
SV032,SV0032P,09.09.20,Sihanoukville,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.6 kW,31.10.25 03:26,31.10.25 03:26
SV040,SV0040P,27.10.23,Sihanoukville,,,,4.02,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
SV042,SV0042P,08.09.24,Sihanoukville,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.7 kW,31.10.25 03:26,31.10.25 03:26
SV052,SV0052R4,04.06.22,Sihanoukville,,,,3.9,650W MH-650W,PO: PON2022300393 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.8 kW,31.10.25 03:26,31.10.25 03:26
SV062,SV0062R4,02.03.23,Sihanoukville,,,,10.62,590W 78MH590W,PO: PON2023300151 | Project: Solar 2023-Pure Solar 12 sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 10.6 kW,31.10.25 03:26,31.10.25 03:26
SV070,SV0070R4,03.06.22,Sihanoukville,,,,3.9,650W MH-650W,PO: PON2022300393 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.2 kW,31.10.25 03:26,31.10.25 03:26
SV071,SV0071RR,04.06.22,Sihanoukville,,,,3.9,650W MH-650W,PO: PON2022300393 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.1 kW,31.10.25 03:26,31.10.25 03:26
SV073,SV0073R4,05.06.22,Sihanoukville,,,,3.9,650W MH-650W,PO: PON2022300393 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.0 kW,31.10.25 03:26,31.10.25 03:26
SV076,SV0076R4,,Sihanoukville,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 10.2 kW,31.10.25 03:26,31.10.25 03:26
SV077,SV0077P,14.02.23,Sihanoukville,,,,5.2,650W MH-650W,PO: PON2023300151 | Project: Solar 2023-Pure Solar 12 sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
SV079,SV0079R4,,Sihanoukville,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
SV082,SV0082R4,,Sihanoukville,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
SV083,SV0083P,22.12.23,Sihanoukville,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
SV085,SV0085R4,18.07.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
SV126,SV0126R4,,Sihanoukville,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 7.4 kW,31.10.25 03:26,31.10.25 03:26
SV130,SV0130R4,07.08.20,Sihanoukville,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.9 kW,31.10.25 03:26,31.10.25 03:26
SV131,SV0131P,19.07.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.0 kW,31.10.25 03:26,31.10.25 03:26
SV132,SV0132P,10.09.20,Sihanoukville,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
SV134,SV0134P,20.07.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
SV135,SV0135P,07.08.20,Sihanoukville,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 1.9 kW,31.10.25 03:26,31.10.25 03:26
SV136,SV0136P,16.07.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 1.7 kW,31.10.25 03:26,31.10.25 03:26
SV137,SV0137R4,16.07.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.0 kW,31.10.25 03:26,31.10.25 03:26
SV138,SV0138RR,19.07.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.3 kW,31.10.25 03:26,31.10.25 03:26
SV140,SV0140,06.09.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.5 kW,31.10.25 03:26,31.10.25 03:26
SV147,SV0147R4,23.12.23,Sihanoukville,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.9 kW,31.10.25 03:26,31.10.25 03:26
SV149,SV0149R4,23.12.23,Sihanoukville,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
SV150,SV0150R4,22.12.23,Sihanoukville,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.8 kW,31.10.25 03:26,31.10.25 03:26
SV152,SV0152P,11.09.20,Sihanoukville,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.4 kW,31.10.25 03:26,31.10.25 03:26
SV160,SV0160RR,06.06.22,Sihanoukville,,,,3.9,650W MH-650W,PO: PON2022300393 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.7 kW,31.10.25 03:26,31.10.25 03:26
SV170,SV0170P,16.07.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
SV171,SV0171R4,17.07.21,Sihanoukville,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.5 kW,31.10.25 03:26,31.10.25 03:26
SV211,SV0211,05.06.22,Sihanoukville,,,,3.9,650W MH-650W,PO: PON2022300393 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.7 kW,31.10.25 03:26,31.10.25 03:26
SV224,SV0224,07.05.23,Sihanoukville,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.4 kW,31.10.25 03:26,31.10.25 03:26
SV234,SV0234E4,22.10.23,Sihanoukville,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.4 kW,31.10.25 03:26,31.10.25 03:26
SV238,SV0238E4,27.10.23,Sihanoukville,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.5 kW,31.10.25 03:26,31.10.25 03:26
SV240,SV0240E4,06.05.23,Sihanoukville,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
SV241,SV0241E4,08.05.23,Sihanoukville,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.4 kW,31.10.25 03:26,31.10.25 03:26
TB001,TB0001P,22.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.6 kW,31.10.25 03:26,31.10.25 03:26
TB004,TB0004R7,04.08.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.5 kW,31.10.25 03:26,31.10.25 03:26
TB007,TB0007RD,20.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.5 kW,31.10.25 03:26,31.10.25 03:26
TB011,TB0011P,11.08.24,Tboung Khmum,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.8 kW,31.10.25 03:26,31.10.25 03:26
TB012,TB0012P,12.09.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.4 kW,31.10.25 03:26,31.10.25 03:26
TB013,TB0013P,04.08.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
TB014,TB0014P,11.12.23,Tboung Khmum,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
TB015,TB0015P,30.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
TB016,TB0016R7,10.05.23,Tboung Khmum,,,,5.36,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
TB017,TB0017P,19.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
TB018,TB0018P,31.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
TB019,TB0019R7,24.08.24,Tboung Khmum,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.3 kW,31.10.25 03:26,31.10.25 03:26
TB021,TB0021RD,29.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
TB022,TB0022P,20.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
TB023,TB0023P,17.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.0 kW,31.10.25 03:26,31.10.25 03:26
TB024,TB0024P,12.12.23,Tboung Khmum,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.0 kW,31.10.25 03:26,31.10.25 03:26
TB027,TB0027RD,07.08.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.9 kW,31.10.25 03:26,31.10.25 03:26
TB028,TB0028P,09.05.23,Tboung Khmum,,,,5.36,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
TB030,TB0030P,01.08.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
TB032,TB0032R7,03.08.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
TB033,TB0033R7,09.12.23,Tboung Khmum,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.9 kW,31.10.25 03:26,31.10.25 03:26
TB034,TB0034RD,21.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
TB035,TB0035P,31.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.2 kW,31.10.25 03:26,31.10.25 03:26
TB036,TB0036P,09.12.23,Tboung Khmum,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
TB037,TB0037RD,03.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.3 kW,31.10.25 03:26,31.10.25 03:26
TB038,TB0038R7,16.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.4 kW,31.10.25 03:26,31.10.25 03:26
TB040,TB0040P,07.08.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.0 kW,31.10.25 03:26,31.10.25 03:26
TB041,TB0041P,03.08.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
TB042,TB0042R7,05.08.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
TB044,TB0044P,19.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
TB045,TB0045P,09.06.22,Tboung Khmum,,,,3.9,650W MH-650W,PO: PON2022300393 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.6 kW,31.10.25 03:26,31.10.25 03:26
TB046,TB0046R7,26.08.24,Tboung Khmum,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.7 kW,31.10.25 03:26,31.10.25 03:26
TB048,TB0048P,21.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
TB051,TB0051P,26.08.24,Tboung Khmum,,,,7,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
TB052,TB0052P,08.12.23,Tboung Khmum,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
TB054,TB0054R8,11.05.23,Tboung Khmum,,,,5.36,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
TB056,TB0056R7,,Tboung Khmum,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
TB058,TB0058P,31.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
TB059,TB0059P,07.08.24,Tboung Khmum,,,,8.4,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
TB060,TB0060P,16.01.21,Tboung Khmum,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.7 kW,31.10.25 03:26,31.10.25 03:26
TB061,TB0061R7,,Tboung Khmum,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
TB062,TB0062R7,16.01.21,Tboung Khmum,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
TB063,TB0063R8,10.09.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
TB064,TB0064R7,28.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.0 kW,31.10.25 03:26,31.10.25 03:26
TB065,TB0065R7,28.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
TB067,TB0067P,19.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.5 kW,31.10.25 03:26,31.10.25 03:26
TB070,TB0070P,12.09.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.5 kW,31.10.25 03:26,31.10.25 03:26
TB075,TB0075P,17.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
TB076,TB0076P,18.07.21,Tboung Khmum,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
